Data Level,School Year,Facility Type,Public Or Independent,District Number,District Name,School Number,School Name,Has Eng Lang Learner Prog,Has Core French,Has Early French Immersion,Has Late French Immersion,Has Prog Francophone,Has Any French Immersion Prog,Has Any French Prog,Has Aborig Supp Services,Has Other Appr Aborig Prog,Has Aborig Lang And Cult,Has Continuing Ed Prog,Has Distributed Learn Prog,Has Career Prep Prog,Has Coop Prog,Has Apprenticeship Prog,Has Career Technical Prog
SCHOOL LEVEL,2008/2009,STANDARD,BC Independent School,443,MORNING GLORY EDUCATIONAL SOCIETY (IATHNBR:443),6996656,Morning Glory School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Independent School,443,MORNING GLORY EDUCATIONAL SOCIETY (IATHNBR:443),6996656,Morning Glory School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Independent School,443,MORNING GLORY EDUCATIONAL SOCIETY (IATHNBR:443),6996656,Morning Glory School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Independent School,443,MORNING GLORY EDUCATIONAL SOCIETY (IATHNBR:443),6996656,Morning Glory School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Independent School,443,MORNING GLORY EDUCATIONAL SOCIETY (IATHNBR:443),6996656,Morning Glory School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Independent School,402,PORT ALBERNI CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:402),7096614,Port Alberni Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Independent School,402,PORT ALBERNI CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:402),7096614,Port Alberni Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Independent School,402,PORT ALBERNI CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:402),7096614,Port Alberni Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Independent School,402,PORT ALBERNI CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:402),7096614,Port Alberni Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Independent School,402,PORT ALBERNI CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:402),7096614,Port Alberni Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Independent School,402,PORT ALBERNI CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:402),7096614,Port Alberni Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Independent School,402,PORT ALBERNI CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:402),7096614,Port Alberni Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Independent School,402,PORT ALBERNI CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:402),7096614,Port Alberni Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Independent School,402,PORT ALBERNI CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:402),7096614,Port Alberni Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Independent School,118,CATHOLIC INDEPENDENT SCHOOLS OF THE DIOCESE OF VICTORIA (IATHNBR:118),7096763,John Paul II Catholic School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Independent School,118,CATHOLIC INDEPENDENT SCHOOLS OF THE DIOCESE OF VICTORIA (IATHNBR:118),7096763,John Paul II Catholic School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Independent School,118,CATHOLIC INDEPENDENT SCHOOLS OF THE DIOCESE OF VICTORIA (IATHNBR:118),7096763,John Paul II Catholic School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Independent School,118,CATHOLIC INDEPENDENT SCHOOLS OF THE DIOCESE OF VICTORIA (IATHNBR:118),7096763,John Paul II Catholic School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Independent School,118,CATHOLIC INDEPENDENT SCHOOLS OF THE DIOCESE OF VICTORIA (IATHNBR:118),7096763,John Paul II Catholic School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Independent School,118,CATHOLIC INDEPENDENT SCHOOLS OF THE DIOCESE OF VICTORIA (IATHNBR:118),7096763,John Paul II Catholic School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Independent School,118,CATHOLIC INDEPENDENT SCHOOLS OF THE DIOCESE OF VICTORIA (IATHNBR:118),7096763,John Paul II Catholic School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Independent School,118,CATHOLIC INDEPENDENT SCHOOLS OF THE DIOCESE OF VICTORIA (IATHNBR:118),7096763,John Paul II Catholic School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Independent School,118,CATHOLIC INDEPENDENT SCHOOLS OF THE DIOCESE OF VICTORIA (IATHNBR:118),7096763,John Paul II Catholic School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Independent School,315,AHOUSAT EDUCATION AUTHORITY (IATHNBR:315),7097045,Maaqtusiis Secondary,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Independent School,136,HAAHUUPAYAK SOCIETY (IATHNBR:136),7097093,Haahuupayak School,,,,,,,,,,T,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Independent School,136,HAAHUUPAYAK SOCIETY (IATHNBR:136),7097093,Haahuupayak School,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Independent School,136,HAAHUUPAYAK SOCIETY (IATHNBR:136),7097093,Haahuupayak School,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Independent School,136,HAAHUUPAYAK SOCIETY (IATHNBR:136),7097093,Haahuupayak School,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Independent School,136,HAAHUUPAYAK SOCIETY (IATHNBR:136),7097093,Haahuupayak School,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Independent School,136,HAAHUUPAYAK SOCIETY (IATHNBR:136),7097093,Haahuupayak School,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Independent School,136,HAAHUUPAYAK SOCIETY (IATHNBR:136),7097093,Haahuupayak School,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Independent School,136,HAAHUUPAYAK SOCIETY (IATHNBR:136),7097093,Haahuupayak School,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Independent School,136,HAAHUUPAYAK SOCIETY (IATHNBR:136),7097093,Haahuupayak School,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Independent School,315,AHOUSAT EDUCATION AUTHORITY (IATHNBR:315),7097490,Maaqtusiis Elementary,,,,,,,,,,T,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Independent School,614,Northgate Christian Education Society (IATHNBR:614),7196327,Gateway Academy,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Independent School,614,Northgate Christian Education Society (IATHNBR:614),7196327,Gateway Academy,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Independent School,614,Northgate Christian Education Society (IATHNBR:614),7196327,Gateway Academy,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Independent School,614,Northgate Christian Education Society (IATHNBR:614),7196327,Gateway Academy,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Independent School,614,Northgate Christian Education Society (IATHNBR:614),7196327,Gateway Academy,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Independent School,614,Northgate Christian Education Society (IATHNBR:614),7196327,Gateway Academy,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Independent School,614,Northgate Christian Education Society (IATHNBR:614),7196327,Gateway Academy,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Independent School,614,Northgate Christian Education Society (IATHNBR:614),7196327,Gateway Academy,,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Independent School,614,Northgate Christian Education Society (IATHNBR:614),7196327,Gateway Academy,,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Independent School,578,Name Missing In Source (IATHNBR:578),7196822,Beachcombers Community School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Independent School,596,Saltwater Education Society (IATHNBR:596),7196840,Saltwater School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Independent School,596,Saltwater Education Society (IATHNBR:596),7196840,Saltwater School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Independent School,181,CAMPBELL RIVER CHRISTIAN SCHOOL SOCIETY (IATHNBR:181),7296335,Campbell River Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Independent School,181,CAMPBELL RIVER CHRISTIAN SCHOOL SOCIETY (IATHNBR:181),7296335,Campbell River Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Independent School,181,CAMPBELL RIVER CHRISTIAN SCHOOL SOCIETY (IATHNBR:181),7296335,Campbell River Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Independent School,181,CAMPBELL RIVER CHRISTIAN SCHOOL SOCIETY (IATHNBR:181),7296335,Campbell River Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Independent School,181,CAMPBELL RIVER CHRISTIAN SCHOOL SOCIETY (IATHNBR:181),7296335,Campbell River Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Independent School,181,CAMPBELL RIVER CHRISTIAN SCHOOL SOCIETY (IATHNBR:181),7296335,Campbell River Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Independent School,181,CAMPBELL RIVER CHRISTIAN SCHOOL SOCIETY (IATHNBR:181),7296335,Campbell River Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Independent School,181,CAMPBELL RIVER CHRISTIAN SCHOOL SOCIETY (IATHNBR:181),7296335,Campbell River Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Independent School,290,LINNAEA FARM SOCIETY (IATHNBR:290),7296490,Linnaea School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Independent School,290,LINNAEA FARM SOCIETY (IATHNBR:290),7296490,Linnaea School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Independent School,290,LINNAEA FARM SOCIETY (IATHNBR:290),7296490,Linnaea School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Independent School,290,LINNAEA FARM SOCIETY (IATHNBR:290),7296490,Linnaea School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Independent School,290,LINNAEA FARM SOCIETY (IATHNBR:290),7296490,Linnaea School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Independent School,114,CATHOLIC INDEPENDENT SCHOOLS OF KAMLOOPS DIOCESE (IATHNBR:114),7396094,Our Lady of Perpetual Help,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Independent School,114,CATHOLIC INDEPENDENT SCHOOLS OF KAMLOOPS DIOCESE (IATHNBR:114),7396094,Our Lady of Perpetual Help,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Independent School,114,CATHOLIC INDEPENDENT SCHOOLS OF KAMLOOPS DIOCESE (IATHNBR:114),7396094,Our Lady of Perpetual Help,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Independent School,114,CATHOLIC INDEPENDENT SCHOOLS OF KAMLOOPS DIOCESE (IATHNBR:114),7396094,Our Lady of Perpetual Help,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Independent School,114,CATHOLIC INDEPENDENT SCHOOLS OF KAMLOOPS DIOCESE (IATHNBR:114),7396094,Our Lady of Perpetual Help,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Independent School,114,CATHOLIC INDEPENDENT SCHOOLS OF KAMLOOPS DIOCESE (IATHNBR:114),7396194,St Ann's Academy,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Independent School,114,CATHOLIC INDEPENDENT SCHOOLS OF KAMLOOPS DIOCESE (IATHNBR:114),7396194,St Ann's Academy,T,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Independent School,114,CATHOLIC INDEPENDENT SCHOOLS OF KAMLOOPS DIOCESE (IATHNBR:114),7396194,St Ann's Academy,T,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Independent School,114,CATHOLIC INDEPENDENT SCHOOLS OF KAMLOOPS DIOCESE (IATHNBR:114),7396194,St Ann's Academy,T,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Independent School,114,CATHOLIC INDEPENDENT SCHOOLS OF KAMLOOPS DIOCESE (IATHNBR:114),7396194,St Ann's Academy,T,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Independent School,114,CATHOLIC INDEPENDENT SCHOOLS OF KAMLOOPS DIOCESE (IATHNBR:114),7396194,St Ann's Academy,T,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Independent School,114,CATHOLIC INDEPENDENT SCHOOLS OF KAMLOOPS DIOCESE (IATHNBR:114),7396194,St Ann's Academy,T,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Independent School,114,CATHOLIC INDEPENDENT SCHOOLS OF KAMLOOPS DIOCESE (IATHNBR:114),7396194,St Ann's Academy,T,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Independent School,114,CATHOLIC INDEPENDENT SCHOOLS OF KAMLOOPS DIOCESE (IATHNBR:114),7396194,St Ann's Academy,T,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Independent School,110,KAMLOOPS CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:110),7396280,Kamloops Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Independent School,110,KAMLOOPS CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:110),7396280,Kamloops Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Independent School,110,KAMLOOPS CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:110),7396280,Kamloops Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Independent School,110,KAMLOOPS CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:110),7396280,Kamloops Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Independent School,110,KAMLOOPS CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:110),7396280,Kamloops Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Independent School,110,KAMLOOPS CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:110),7396280,Kamloops Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Independent School,110,KAMLOOPS CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:110),7396280,Kamloops Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Independent School,110,KAMLOOPS CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:110),7396280,Kamloops Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Independent School,110,KAMLOOPS CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:110),7396280,Kamloops Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2013/2014,DISTRICT DISTANCE ED,BC Independent School,114,CATHOLIC INDEPENDENT SCHOOLS OF KAMLOOPS DIOCESE (IATHNBR:114),7396838,ASCEND Online Distributed Learning Prg.,,T,T,,,T,T,,,,,T,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Independent School,552,SKEETCHESTN COMMUNITY SCHOOL SOCIETY (IATHNBR:552),7397035,Skeetchestn Community School,,T,,,,,T,T,T,T,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Independent School,552,SKEETCHESTN COMMUNITY SCHOOL SOCIETY (IATHNBR:552),7397035,Skeetchestn Community School,,T,,,,,T,T,T,T,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Independent School,552,SKEETCHESTN COMMUNITY SCHOOL SOCIETY (IATHNBR:552),7397035,Skeetchestn Community School,,T,,,,,T,T,T,T,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Independent School,552,SKEETCHESTN COMMUNITY SCHOOL SOCIETY (IATHNBR:552),7397035,Skeetchestn Community School,,T,,,,,T,T,T,T,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Independent School,552,SKEETCHESTN COMMUNITY SCHOOL SOCIETY (IATHNBR:552),7397035,Skeetchestn Community School,,,,,,,,T,T,T,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Independent School,552,SKEETCHESTN COMMUNITY SCHOOL SOCIETY (IATHNBR:552),7397035,Skeetchestn Community School,,T,,,,,T,,,T,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Independent School,552,SKEETCHESTN COMMUNITY SCHOOL SOCIETY (IATHNBR:552),7397035,Skeetchestn Community School,,,,,,,,,,T,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Independent School,552,SKEETCHESTN COMMUNITY SCHOOL SOCIETY (IATHNBR:552),7397035,Skeetchestn Community School,,,,,,,,,,T,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Independent School,552,SKEETCHESTN COMMUNITY SCHOOL SOCIETY (IATHNBR:552),7397035,Skeetchestn Community School,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Independent School,563,Chief & Council of the Kamloops Indian Band (IATHNBR:563),7397036,Sk'elep School of Excellence,,,,,,,,,,T,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Independent School,563,Chief & Council of the Kamloops Indian Band (IATHNBR:563),7397036,Sk'elep School of Excellence,,,,,,,,,,T,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Independent School,563,Chief & Council of the Kamloops Indian Band (IATHNBR:563),7397036,Sk'elep School of Excellence,,,,,,,,,,T,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Independent School,563,Chief & Council of the Kamloops Indian Band (IATHNBR:563),7397036,Sk'elep School of Excellence,,,,,,,,,,T,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Independent School,563,Chief & Council of the Kamloops Indian Band (IATHNBR:563),7397036,Sk'elep School of Excellence,,,,,,,,,,T,,,,,,
SCHOOL LEVEL,2011/2012,DISTRICT DISTANCE ED,BC Independent School,114,CATHOLIC INDEPENDENT SCHOOLS OF KAMLOOPS DIOCESE (IATHNBR:114),7496838,ASCEND Online,,T,,,,,T,,,,,T,,,,
SCHOOL LEVEL,2012/2013,DISTRICT DISTANCE ED,BC Independent School,114,CATHOLIC INDEPENDENT SCHOOLS OF KAMLOOPS DIOCESE (IATHNBR:114),7496838,ASCEND Online,,T,T,,,T,T,,,,,T,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Independent School,383,STEIN VALLEY NLAKAPAMUX SCHOOL SOCIETY (IATHNBR:383),7497493,Stein Valley Nlakapamux School,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Independent School,383,STEIN VALLEY NLAKAPAMUX SCHOOL SOCIETY (IATHNBR:383),7497493,Stein Valley Nlakapamux School,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Independent School,383,STEIN VALLEY NLAKAPAMUX SCHOOL SOCIETY (IATHNBR:383),7497493,Stein Valley Nlakapamux School,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Independent School,383,STEIN VALLEY NLAKAPAMUX SCHOOL SOCIETY (IATHNBR:383),7497493,Stein Valley Nlakapamux School,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Independent School,383,STEIN VALLEY NLAKAPAMUX SCHOOL SOCIETY (IATHNBR:383),7497493,Stein Valley Nlakapamux School,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Independent School,383,STEIN VALLEY NLAKAPAMUX SCHOOL SOCIETY (IATHNBR:383),7497493,Stein Valley Nlakapamux School,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Independent School,383,STEIN VALLEY NLAKAPAMUX SCHOOL SOCIETY (IATHNBR:383),7497493,Stein Valley Nlakapamux School,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Independent School,383,STEIN VALLEY NLAKAPAMUX SCHOOL SOCIETY (IATHNBR:383),7497493,Stein Valley Nlakapamux School,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Independent School,383,STEIN VALLEY NLAKAPAMUX SCHOOL SOCIETY (IATHNBR:383),7497493,Stein Valley Nlakapamux School,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Independent School,163,SEMINARY OF CHRIST THE KING (IATHNBR:163),7596034,Seminary of Christ the King,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Independent School,163,SEMINARY OF CHRIST THE KING (IATHNBR:163),7596034,Seminary of Christ the King,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Independent School,163,SEMINARY OF CHRIST THE KING (IATHNBR:163),7596034,Seminary of Christ the King,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Independent School,163,SEMINARY OF CHRIST THE KING (IATHNBR:163),7596034,Seminary of Christ the King,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Independent School,163,SEMINARY OF CHRIST THE KING (IATHNBR:163),7596034,Seminary of Christ the King,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Independent School,163,SEMINARY OF CHRIST THE KING (IATHNBR:163),7596034,Seminary of Christ the King,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Independent School,163,SEMINARY OF CHRIST THE KING (IATHNBR:163),7596034,Seminary of Christ the King,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Independent School,163,SEMINARY OF CHRIST THE KING (IATHNBR:163),7596034,Seminary of Christ the King,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Independent School,200,Valley Christian School Society (IATHNBR:200),7596460,Valley Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Independent School,200,Valley Christian School Society (IATHNBR:200),7596460,Valley Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Independent School,200,Valley Christian School Society (IATHNBR:200),7596460,Valley Christian School,T,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Independent School,200,Valley Christian School Society (IATHNBR:200),7596460,Valley Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Independent School,200,Valley Christian School Society (IATHNBR:200),7596460,Valley Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Independent School,200,Valley Christian School Society (IATHNBR:200),7596460,Valley Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Independent School,200,Valley Christian School Society (IATHNBR:200),7596460,Valley Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Independent School,200,Valley Christian School Society (IATHNBR:200),7596460,Valley Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Independent School,200,Valley Christian School Society (IATHNBR:200),7596460,Valley Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Independent School,101,AGASSIZ CHRISTIAN SCHOOL SOCIETY (IATHNBR:101),7896105,Agassiz Christian School,,T,,,,,T,,T,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Independent School,101,AGASSIZ CHRISTIAN SCHOOL SOCIETY (IATHNBR:101),7896105,Agassiz Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Independent School,101,AGASSIZ CHRISTIAN SCHOOL SOCIETY (IATHNBR:101),7896105,Agassiz Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Independent School,101,AGASSIZ CHRISTIAN SCHOOL SOCIETY (IATHNBR:101),7896105,Agassiz Christian School,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Independent School,108,BRENTWOOD COLLEGE ASSOCIATION (IATHNBR:108),7996005,Brentwood College,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Independent School,108,BRENTWOOD COLLEGE ASSOCIATION (IATHNBR:108),7996005,Brentwood College,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Independent School,108,BRENTWOOD COLLEGE ASSOCIATION (IATHNBR:108),7996005,Brentwood College,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Independent School,108,BRENTWOOD COLLEGE ASSOCIATION (IATHNBR:108),7996005,Brentwood College,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Independent School,108,BRENTWOOD COLLEGE ASSOCIATION (IATHNBR:108),7996005,Brentwood College,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Independent School,108,BRENTWOOD COLLEGE ASSOCIATION (IATHNBR:108),7996005,Brentwood College,,T,,,,,T,,,,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Independent School,108,BRENTWOOD COLLEGE ASSOCIATION (IATHNBR:108),7996005,Brentwood College,,T,,,,,T,,,,,,,,,
